Freq(Mhz);Pol;X1;Y1;X2;Y2
38000;V;21.70186097;26.08248418;21.622366382;26.29640522
23000;V;16.8755571100001;24.83553302;19.654527101;26.38100222
38000;V;17.404610045;24.7219476;19.654527101;26.38100222
38000;V;20.587215366;27.8512885199999;19.654527101;26.38100222
38000;V;19.654527101;26.38100222;21.819323885;26.9866174399999
38000;H;19.654527101;26.38100222;19.105875318;26.1864658
38000;V;19.654527101;26.38100222;19.993908019;26.77277789
23000;V;19.654527101;26.38100222;23.001624048;24.7165041
23000;V;21.553326383;28.09151911;19.654527101;26.38100222
23000;V;19.654527101;26.38100222;16.939771313;28.06961294
38000;H;19.43864896;26.74534608;19.654527101;26.38100222
38000;V;19.654527101;26.38100222;20.506830968;26.47489674
38000;V;18.679028938;27.20769832;19.654527101;26.38100222
23000;V;19.654527101;26.38100222;22.580677551;27.8177077499999
23000;H;19.654527101;26.38100222;17.806583379;24.32966552
23000;H;16.405553149;27.09083812;16.310291537;26.54105284
38000;V;10.932769433;23.1380902;11.050472144;22.04838601
38000;V;10.4564316069999;20.66502879;10.71030267;21.23544441
38000;H;10.4564316069999;20.66502879;10.819752589;19.5227444
23000;V;26.193059168;26.74774494;28.828253596;25.41524553
38000;V;23.213877795;24.29702863;22.690628819;23.96268218
38000;V;14.5487726359999;25.59344456;12.4862815489999;25.38121296
38000;V;20.859284313;27.1184566499999;20.506830968;26.47489674
38000;H;21.728876428;23.84318081;21.711525439;23.93599462
38000;V;22.499358216;25.91166984;22.1607768;25.76412852
38000;V;26.193059168;26.74774494;27.05680891;24.97651017
23000;H;26.193059168;26.74774494;24.95157317;25.24713292
38000;V;26.193059168;26.74774494;25.9580922449999;25.97439061
38000;V;26.193059168;26.74774494;23.81783322;27.84062522
23000;V;26.193059168;26.74774494;26.712901882;25.87583341
38000;V;26.193059168;26.74774494;25.907520745;28.12375978
23000;V;26.193059168;26.74774494;29.136267158;26.17781291
23000;V;26.193059168;26.74774494;24.705710047;29.8492495
38000;V;26.193059168;26.74774494;26.9862721760001;26.30971974
38000;H;26.193059168;26.74774494;26.569140898;26.54585668
38000;V;25.907520745;28.12375978;24.8245620030001;28.21306507
38000;V;26.939269506;28.23217032;25.907520745;28.12375978
38000;V;25.48429922;26.35928498;25.9580922449999;25.97439061
38000;V;21.8260370360001;27.2560658;22.580677551;27.8177077499999
38000;V;22.913596047;26.52815488;23.821762592;26.51044573
38000;V;13.90013534;27.64899945;15.64155987;29.1636451
38000;V;27.872043164;27.86284809;26.569140898;26.54585668
38000;H;26.783589163;27.14585092;26.569140898;26.54585668
23000;H;15.64155987;29.1636451;12.353433045;29.2144488
