date;rx_power
2014-02-13 23:36:56;-50.7
2014-02-13 23:39:16;-50.7
2014-02-13 23:39:31;-50.7
2014-02-13 23:39:47;-50.7
2014-02-13 23:40:03;-50.7
2014-02-13 23:40:18;-50.7
2014-02-13 23:40:34;-50.7
2014-02-13 23:40:49;-50.4
2014-02-13 23:43:08;-50.4
2014-02-13 23:43:23;-50.4
2014-02-13 23:43:38;-50.7
2014-02-13 23:43:54;-50.7
2014-02-13 23:45:11;-50.7
2014-02-13 23:45:26;-50.7
2014-02-13 23:45:42;-50.4
2014-02-13 23:45:58;-50.4
2014-02-13 23:50:08;-50.7
2014-02-13 23:50:23;-50.4
2014-02-13 23:50:39;-50.7
2014-02-13 23:50:54;-50.4
2014-02-13 23:53:12;-50.7
2014-02-13 23:53:27;-50.4
2014-02-13 23:53:43;-50.4
2014-02-13 23:53:59;-50.7
2014-02-13 23:54:15;-50.7
2014-02-13 23:54:31;-50.7
2014-02-13 23:54:46;-50.7
2014-02-13 23:55:01;-50.7
2014-02-13 23:56:05;-50.7
2014-02-13 23:56:20;-50.7
2014-02-13 23:56:36;-50.7
2014-02-13 23:56:51;-50.7
2014-02-13 23:58:09;-50.4
2014-02-13 23:58:24;-50.4
2014-02-13 23:58:40;-50.7
2014-02-13 23:58:55;-50.7
2014-02-13 23:59:10;-50.4
2014-02-13 23:59:26;-50.7
2014-02-13 23:59:42;-50.7
2014-02-13 23:59:58;-50.4
2014-02-14 00:00:14;-50.7
2014-02-14 00:00:29;-50.7
2014-02-14 00:00:44;-50.7
2014-02-14 00:00:59;-50.7
2014-02-14 00:01:15;-50.7
2014-02-14 00:01:30;-50.4
2014-02-14 00:01:46;-50.7
2014-02-14 00:02:01;-50.7
2014-02-14 00:02:17;-50.7
2014-02-14 00:02:32;-50.7
2014-02-14 00:02:47;-50.7
2014-02-14 00:03:03;-50.7
2014-02-14 00:03:18;-50.7
2014-02-14 00:03:34;-50.7
2014-02-14 00:03:49;-50.7
2014-02-14 00:06:14;-50.4
2014-02-14 00:06:29;-50.7
2014-02-14 00:06:45;-50.4
2014-02-14 00:07:00;-50.7
2014-02-14 00:07:15;-50.7
2014-02-14 00:07:15;-50.7
2014-02-14 00:07:31;-50.7
2014-02-14 00:07:31;-50.7
2014-02-14 00:07:49;-50.7
2014-02-14 00:07:49;-50.7
2014-02-14 00:10:13;-50.7
2014-02-14 00:10:13;-50.7
2014-02-14 00:10:28;-50.7
2014-02-14 00:10:44;-50.7
2014-02-14 00:11:00;-50.7
2014-02-14 00:11:16;-50.7
2014-02-14 00:11:32;-50.7
2014-02-14 00:11:48;-50.7
2014-02-14 00:15:09;-50.7
2014-02-14 00:15:24;-50.7
2014-02-14 00:15:39;-50.7
2014-02-14 00:15:54;-50.4
2014-02-14 00:16:10;-50.4
2014-02-14 00:16:10;-50.4
2014-02-14 00:16:25;-50.4
2014-02-14 00:16:25;-50.4
2014-02-14 00:16:41;-50.4
2014-02-14 00:16:41;-50.4
2014-02-14 00:16:57;-50.7
2014-02-14 00:16:57;-50.7
2014-02-14 00:18:14;-50.7
2014-02-14 00:18:29;-50.7
2014-02-14 00:18:45;-50.4
2014-02-14 00:19:00;-50.7
2014-02-14 00:20:18;-50.4
2014-02-14 00:21:04;-50.7
2014-02-14 00:21:20;-50.7
2014-02-14 00:21:35;-50.7
2014-02-14 00:21:51;-50.7
2014-02-14 00:24:10;-50.7
2014-02-14 00:24:25;-50.4
2014-02-14 00:24:40;-50.4
2014-02-14 00:24:56;-50.4
2014-02-14 00:25:11;-50.4
2014-02-14 00:25:27;-50.7
2014-02-14 00:25:42;-50.4
2014-02-14 00:25:42;-50.4
2014-02-14 00:25:58;-50.7
2014-02-14 00:25:58;-50.7
2014-02-14 00:26:13;-50.7
2014-02-14 00:26:13;-50.7
2014-02-14 00:26:29;-50.7
2014-02-14 00:26:29;-50.7
2014-02-14 00:26:44;-50.4
2014-02-14 00:27:00;-50.7
2014-02-14 00:27:16;-50.4
2014-02-14 00:27:31;-50.4
2014-02-14 00:27:47;-50.4
2014-02-14 00:28:02;-50.7
2014-02-14 00:28:17;-50.4
2014-02-14 00:28:33;-50.4
2014-02-14 00:28:48;-50.4
2014-02-14 00:32:13;-50.7
2014-02-14 00:32:29;-50.7
2014-02-14 00:32:46;-50.4
2014-02-14 00:33:01;-50.4
2014-02-14 00:36:10;-50.7
2014-02-14 00:36:25;-50.4
2014-02-14 00:36:41;-50.4
2014-02-14 00:36:56;-50.7
2014-02-14 00:37:11;-50.4
2014-02-14 00:37:27;-50.4
2014-02-14 00:37:42;-50.4
2014-02-14 00:37:57;-50.7
2014-02-14 00:39:14;-50.7
2014-02-14 00:39:30;-50.7
2014-02-14 00:39:46;-50.4
2014-02-14 00:40:01;-50.4
2014-02-14 00:40:17;-50.7
2014-02-14 00:40:32;-50.7
2014-02-14 00:40:47;-50.4
2014-02-14 00:41:03;-50.7
2014-02-14 00:41:19;-50.7
2014-02-14 00:41:34;-50.4
2014-02-14 00:41:50;-50.4
2014-02-14 00:42:06;-50.7
2014-02-14 00:42:22;-50.4
2014-02-14 00:42:38;-50.4
2014-02-14 00:42:54;-50.7
2014-02-14 00:43:09;-50.7
2014-02-14 00:43:25;-50.7
2014-02-14 00:43:40;-50.7
2014-02-14 00:43:56;-50.7
2014-02-14 00:44:11;-50.4
2014-02-14 00:44:26;-50.7
2014-02-14 00:44:42;-50.7
2014-02-14 00:44:57;-50.4
2014-02-14 00:45:13;-50.4
2014-02-14 00:45:28;-50.4
2014-02-14 00:45:44;-50.4
2014-02-14 00:45:44;-50.4
2014-02-14 00:45:59;-50.7
2014-02-14 00:45:59;-50.7
2014-02-14 00:46:14;-50.7
2014-02-14 00:46:14;-50.7
2014-02-14 00:46:30;-50.7
2014-02-14 00:46:30;-50.7
2014-02-14 00:46:45;-50.4
2014-02-14 00:47:00;-50.7
2014-02-14 00:47:16;-50.4
2014-02-14 00:47:31;-50.7
2014-02-14 00:47:47;-50.7
2014-02-14 00:49:05;-50.7
2014-02-14 00:49:21;-50.7
2014-02-14 00:49:36;-50.7
2014-02-14 00:49:52;-50.7
2014-02-14 00:50:07;-50.7
2014-02-14 00:50:23;-50.4
2014-02-14 00:50:39;-50.7
2014-02-14 00:50:55;-50.7
2014-02-14 00:51:10;-50.7
2014-02-14 00:51:25;-50.4
2014-02-14 00:51:41;-50.7
2014-02-14 00:51:56;-50.7
2014-02-14 00:52:11;-50.7
2014-02-14 00:52:27;-50.7
2014-02-14 00:52:43;-50.7
2014-02-14 00:52:58;-50.7
2014-02-14 00:56:06;-50.7
2014-02-14 00:56:22;-50.7
2014-02-14 00:56:38;-50.4
2014-02-14 00:56:53;-50.4
2014-02-14 00:57:08;-50.7
2014-02-14 00:57:24;-50.4
2014-02-14 00:57:39;-50.7
2014-02-14 00:57:54;-50.4
2014-02-14 00:58:10;-50.7
2014-02-14 00:58:26;-50.7
2014-02-14 00:58:41;-50.7
2014-02-14 00:58:57;-50.7
2014-02-14 01:00:13;-50.4
2014-02-14 01:00:28;-50.4
2014-02-14 01:00:44;-50.7
2014-02-14 01:00:59;-50.7
2014-02-14 01:01:15;-50.4
2014-02-14 01:01:31;-50.7
2014-02-14 01:01:46;-50.4
2014-02-14 01:02:01;-50.4
2014-02-14 01:03:19;-50.4
2014-02-14 01:03:34;-50.7
2014-02-14 01:03:49;-50.4
2014-02-14 01:05:07;-50.7
2014-02-14 01:05:22;-50.4
2014-02-14 01:05:37;-50.7
2014-02-14 01:05:53;-50.4
2014-02-14 01:07:11;-50.7
2014-02-14 01:07:26;-50.7
2014-02-14 01:07:41;-50.4
2014-02-14 01:07:56;-50.7
2014-02-14 01:08:12;-50.4
2014-02-14 01:08:27;-50.7
2014-02-14 01:08:43;-50.7
2014-02-14 01:08:58;-50.4
2014-02-14 01:10:15;-50.4
2014-02-14 01:10:30;-50.7
2014-02-14 01:10:46;-50.7
2014-02-14 01:11:01;-50.7
2014-02-14 01:11:16;-50.7
2014-02-14 01:11:32;-50.7
2014-02-14 01:11:47;-50.7
2014-02-14 01:13:05;-50.7
2014-02-14 01:13:20;-50.7
2014-02-14 01:13:36;-50.7
2014-02-14 01:13:52;-50.7
2014-02-14 01:14:08;-50.7
2014-02-14 01:14:24;-50.4
2014-02-14 01:14:39;-50.7
2014-02-14 01:14:54;-50.4
2014-02-14 01:16:11;-50.4
2014-02-14 01:16:26;-50.4
2014-02-14 01:16:41;-50.7
2014-02-14 01:16:57;-50.4
2014-02-14 01:17:12;-50.7
2014-02-14 01:17:27;-50.7
2014-02-14 01:17:43;-50.7
2014-02-14 01:17:58;-50.4
2014-02-14 01:19:17;-50.4
2014-02-14 01:19:33;-50.4
2014-02-14 01:19:49;-50.7
2014-02-14 01:20:04;-50.4
2014-02-14 01:20:20;-50.7
2014-02-14 01:20:35;-50.4
2014-02-14 01:20:50;-50.7
2014-02-14 01:22:07;-50.4
2014-02-14 01:22:22;-50.4
2014-02-14 01:22:38;-50.4
2014-02-14 01:22:53;-50.4
2014-02-14 01:23:09;-50.7
2014-02-14 01:23:24;-50.7
2014-02-14 01:23:40;-50.7
2014-02-14 01:23:56;-50.4
2014-02-14 01:24:11;-50.4
2014-02-14 01:24:26;-50.7
2014-02-14 01:24:42;-50.4
2014-02-14 01:24:57;-50.4
2014-02-14 01:29:07;-50.4
2014-02-14 01:29:23;-50.7
2014-02-14 01:29:39;-50.7
2014-02-14 01:29:54;-50.4
2014-02-14 01:31:12;-50.4
2014-02-14 01:31:28;-50.7
2014-02-14 01:31:44;-50.4
2014-02-14 01:31:59;-50.4
2014-02-14 01:33:17;-50.7
2014-02-14 01:33:33;-50.7
2014-02-14 01:33:50;-50.4
2014-02-14 01:35:09;-50.7
2014-02-14 01:35:24;-50.4
2014-02-14 01:35:40;-50.4
2014-02-14 01:35:55;-50.7
2014-02-14 01:36:10;-50.7
2014-02-14 01:36:26;-50.7
2014-02-14 01:36:41;-50.4
2014-02-14 01:36:56;-50.4
2014-02-14 01:37:11;-50.4
2014-02-14 01:37:27;-50.7
2014-02-14 01:37:42;-50.7
2014-02-14 01:37:58;-50.4
2014-02-14 01:40:06;-50.7
2014-02-14 01:40:22;-50.7
2014-02-14 01:40:37;-50.4
2014-02-14 01:40:52;-50.4
2014-02-14 01:41:08;-50.7
2014-02-14 01:41:24;-50.7
2014-02-14 01:41:39;-50.7
2014-02-14 01:41:54;-50.4
2014-02-14 01:43:13;-50.4
2014-02-14 01:43:30;-50.4
2014-02-14 01:43:46;-50.7
2014-02-14 01:44:02;-50.4
2014-02-14 01:44:18;-50.7
2014-02-14 01:44:33;-50.7
2014-02-14 01:44:48;-50.4
2014-02-14 01:46:05;-50.7
2014-02-14 01:46:20;-50.7
2014-02-14 01:46:36;-50.7
2014-02-14 01:46:51;-50.4
2014-02-14 01:51:14;-50.4
2014-02-14 01:51:30;-50.4
2014-02-14 01:51:46;-50.4
2014-02-14 01:54:05;-50.7
2014-02-14 01:54:21;-50.7
2014-02-14 01:54:36;-50.7
2014-02-14 01:54:51;-50.4
2014-02-14 01:56:09;-50.7
2014-02-14 01:56:25;-50.4
2014-02-14 01:56:41;-50.4
2014-02-14 01:56:57;-50.4
2014-02-14 01:57:13;-50.4
2014-02-14 01:57:28;-50.4
2014-02-14 01:57:44;-50.7
2014-02-14 01:57:59;-50.4
2014-02-14 02:01:05;-50.7
2014-02-14 02:01:20;-50.4
2014-02-14 02:01:36;-50.7
2014-02-14 02:01:52;-50.7
2014-02-14 02:02:07;-50.7
2014-02-14 02:02:23;-50.4
2014-02-14 02:02:38;-50.4
2014-02-14 02:02:53;-50.7
2014-02-14 02:03:09;-50.7
2014-02-14 02:03:24;-50.7
2014-02-14 02:03:40;-50.4
2014-02-14 02:03:55;-50.7
2014-02-14 02:04:11;-50.4
2014-02-14 02:04:27;-50.7
2014-02-14 02:04:42;-50.4
2014-02-14 02:04:58;-50.4
2014-02-14 02:05:13;-50.7
2014-02-14 02:05:29;-50.7
2014-02-14 02:05:44;-50.7
2014-02-14 02:06:00;-50.7
2014-02-14 02:06:15;-50.7
2014-02-14 02:06:31;-50.7
2014-02-14 02:06:46;-50.7
2014-02-14 02:07:01;-50.7
2014-02-14 02:07:17;-50.7
2014-02-14 02:07:32;-50.7
2014-02-14 02:07:47;-50.4
2014-02-14 02:08:03;-50.7
2014-02-14 02:08:18;-50.7
2014-02-14 02:08:33;-50.4
2014-02-14 02:08:49;-50.7
2014-02-14 02:09:20;-51.1
2014-02-14 02:09:36;-50.4
2014-02-14 02:09:51;-50.4
2014-02-14 02:10:06;-50.4
2014-02-14 02:10:22;-50.4
2014-02-14 02:10:37;-50.4
2014-02-14 02:10:52;-50.7
2014-02-14 02:12:10;-50.4
2014-02-14 02:12:26;-50.7
2014-02-14 02:12:42;-50.7
2014-02-14 02:12:57;-50.4
2014-02-14 02:14:14;-50.4
2014-02-14 02:14:29;-50.7
2014-02-14 02:14:45;-50.4
2014-02-14 02:15:00;-50.7
2014-02-14 02:16:17;-50.7
2014-02-14 02:16:33;-50.7
2014-02-14 02:16:48;-50.7
2014-02-14 02:17:04;-50.7
2014-02-14 02:17:20;-50.4
2014-02-14 02:17:35;-50.4
2014-02-14 02:17:51;-50.7
2014-02-14 02:18:06;-50.7
2014-02-14 02:18:22;-50.4
2014-02-14 02:18:37;-50.7
2014-02-14 02:18:52;-50.7
2014-02-14 02:20:09;-50.7
2014-02-14 02:20:25;-50.7
2014-02-14 02:20:41;-50.7
2014-02-14 02:20:57;-50.7
2014-02-14 02:21:13;-50.4
2014-02-14 02:21:29;-50.7
2014-02-14 02:21:45;-50.7
2014-02-14 02:22:00;-50.7
2014-02-14 02:23:17;-50.7
2014-02-14 02:23:33;-50.7
2014-02-14 02:23:49;-50.7
2014-02-14 02:24:05;-50.4
2014-02-14 02:24:21;-50.7
2014-02-14 02:24:37;-50.7
